corr	mae	rae	rmse	rrse	mape	r2
0.6698080297774479	159.3302939370496	0.745157719357133	231.8737614877915	0.7495327497767754	15.165840446391291	0.4382006570120658
0.667616734341611	168.79897310003665	0.7894409450769293	237.049108814622	0.7662620782184214	16.50796066960687	0.4128424274843858
0.6785218744035038	162.88698454241356	0.761791690176261	233.191264569654	0.753791583124074	15.965790255510568	0.43179824921130217
0.6839774466988128	155.0282602084032	0.7250379193955379	228.73543087534944	0.7393880850309275	14.942121699921405	0.4533052597142979
0.6780948250873327	156.19177589449902	0.7304794627057507	228.47397540272536	0.7385429292958297	14.918952205044631	0.45455434158713515
0.684200664863912	162.62954815168254	0.7605877087546712	231.12643403873994	0.7471170111685035	15.924059400354725	0.4418161716226422
0.6696429450560429	170.8412577150108	0.7989923248451332	237.81310495333827	0.7687316984246774	16.82027591067823	0.4090515758371108
0.6876875323058231	158.7784069554088	0.7425766480842412	230.6646431449324	0.7456242704796193	15.478168373158407	0.4440444472717354
0.6806220054379402	153.50299227710104	0.7179045290965986	228.16679877002576	0.7375499797499336	14.79994975093796	0.45602002737087244
0.6843248630503551	166.18613083009166	0.7772211748197968	233.67909353389743	0.755368491967248	16.34613797316949	0.42941844134312557
0.6642616538656109	163.14441885760633	0.7629956618909501	235.5673754773923	0.7614723699928608	15.840928793715262	0.4201598297374556
0.6807959137179819	162.41671547784588	0.7595923305003421	231.5726532392038	0.7485594163038706	15.841615672626622	0.43965880026280857
0.6735543029342587	156.0086401783492	0.7296229715187518	229.4453249851915	0.7416828202385084	14.914204262463729	0.44990659416305245
0.6866688216200145	151.57335185715536	0.7088799649727531	226.63917760293376	0.7326119389529029	14.567457145584568	0.463279746903668
0.6858933481887926	160.9126916908017	0.7525582950553593	231.86433873482386	0.7495022906946568	15.74171237922528	0.4382463162434622
0.6734705182948951	162.9448969473245	0.762062535566046	233.53575441623195	0.7549051477651054	15.905412870110375	0.4301182178777444
0.6737031902214574	156.60058881099008	0.7323914035737981	229.80520324006054	0.7428461279634796	14.947655380911614	0.4481796301696658
0.6886729125542315	160.27158076339262	0.7495599402245333	228.9399607420046	0.7400492285444578	15.63393070509013	0.45232713933075286
0.6834530779429172	167.60209318223	0.7838433635507851	234.40779280740205	0.7577240149325276	16.5255695848222	0.4258543171945306
0.6780778587992651	158.84334307751786	0.7428803420739969	229.8696063366534	0.7430543111997959	15.23057086135022	0.4478702906073968
0.6797099641471569	156.17611459054405	0.7304062177424179	228.14635314378714	0.7374838891911865	14.888359639148971	0.45611751318344185
0.6705688510434953	156.91925689422038	0.7338817540668788	230.43433926256515	0.7448798123696229	14.889264731377	0.4451540651241954
0.6805461326707312	166.8228390248301	0.7801989389007115	235.06863742582937	0.7598601974865468	16.458328496770328	0.4226124802757062
0.6648338597461408	163.45257152096138	0.7644368337495184	235.14195535514077	0.7600971979509896	15.80509114817232	0.4222522496670541
0.680435949700025	161.7152637751237	0.7563117732495901	230.76156839448257	0.7459375816897882	15.731227205728787	0.4435771242227906
0.6805147837881065	165.54253036253914	0.7742111768794925	232.08919033989	0.7502291242990956	16.19843939408379	0.4371562610534122
0.6732738923290771	160.98036201668597	0.7528747764002316	233.08487485180117	0.7534476779868193	15.572070469717946	0.4323165965362702
0.6850712972443828	159.28368812661293	0.744939752776167	229.45067054079038	0.7417000997657883	15.50255875156911	0.44988096200741967
0.6757875546254692	161.80909894783883	0.7567506226458229	232.84734265907068	0.7526798543381433	15.73044904313241	0.43347303687351135
0.6880876027020264	151.62489439547528	0.709121019698476	225.15100811936531	0.7278014258616593	14.381641061133887	0.47030508451373565
