corr	mae	rae	rmse	rrse	mape	r2
0.6505320846841653	167.73256858119262	0.784453572371222	239.18297195149148	0.7731597983156101	16.051890660927388	0.4022239262685652
0.6473785582028885	163.56408829568497	0.7649583766618532	237.58272691781897	0.767987000614356	15.43719689572616	0.41019596688736515
0.6436672909492663	170.3437925331042	0.7966657740602863	240.3054381586281	0.7767881742791877	16.34696958983108	0.39660013230000635
0.6545737117394517	170.13953379131507	0.7957104944682555	238.99946741390724	0.7725666192522718	16.398436087720896	0.4031408188171153
0.6555699719993805	160.77019614146622	0.7518918702598127	234.92452871588986	0.7593943655746708	14.998017910963055	0.4233201975334433
0.6567245325107728	169.78224084482244	0.7940395027781503	237.90184452981904	0.769018549417851	16.389830511510766	0.4086104706512643
0.653754941451585	167.5680659846947	0.7836842247687935	237.83902056808273	0.7688154707405139	16.010461186920928	0.4089227719500419
0.6483838073242293	172.1033324015714	0.804894810002585	239.09221501701072	0.7728664262056042	16.58010932580494	0.4026774872441774
0.645852968282659	167.8541504239674	0.7850221877075692	239.05921535638805	0.7727597546865436	16.026619845586616	0.4028423615367931
0.6545023166969595	166.8845833414553	0.780487705418508	237.78734844865212	0.7686484404326641	15.935701683500364	0.40917957502043323
0.6496840335984982	164.83594486026206	0.7709066098169625	237.32037138692442	0.7671389354377323	15.643324222592733	0.4114978537354629
0.6507889306358414	167.65041393139103	0.7840693505765587	237.61597918220562	0.7680944886759724	15.91628440839715	0.41003085646559645
0.6547386417009237	167.57365017150056	0.7837103409567568	237.6045252487588	0.7680574637958089	16.018575947958556	0.4100877323075498
0.6486829695491377	170.09170536416264	0.7954868099396157	238.80325985240634	0.7719323776194319	16.40385849449685	0.4041204043828108
0.6548616702843975	166.33474063875514	0.7779161948524689	237.20280342206246	0.7667588965776938	15.868007067466916	0.4120807945189574
0.6469066113224425	167.4507518202574	0.7831355685587262	238.5727857247826	0.7711873691910448	16.104963230304804	0.4052700416001952
0.6392679348814162	169.13259649393657	0.7910012387359674	240.07244782326924	0.7760350322004445	16.058814008437626	0.3977696287976552
0.6549142078795781	166.88647242426904	0.7804965403023607	237.61862677676208	0.7681030470346908	15.98998785623662	0.41001770913602353
0.6515392169772953	167.83293407460195	0.7849229628450801	238.89600218601345	0.7722321675390986	16.079828720014667	0.40365747941786556
0.6510725652338821	165.66540979597522	0.774785860802509	238.09113112252084	0.7696304189946988	15.759217251096155	0.40766901815804446
0.6584227386104183	167.7818084431177	0.7846838579139579	236.8329498651239	0.7655633436536884	16.12681681983115	0.41391276685378464
0.6410440555992536	164.16650642218355	0.767775772564094	238.76093857084376	0.7717955739278881	15.358052097868589	0.4043315920653219
0.6567388294171697	169.14424408261556	0.7910557123103366	236.80371587268334	0.7654688446702745	16.26893499238852	0.4140574478391551
0.653790759724338	164.93598103302918	0.7713744601203191	237.50847233104454	0.7677469724013687	15.658894715064514	0.4105645863685321
0.6498240940261057	167.56389707305175	0.7836647275557067	237.19487845345031	0.7667332790887739	16.093159521242185	0.41212007873777634
0.6557055625458261	166.5934896806012	0.7791263152956286	236.31021619940532	0.7638736052401959	15.974335192501341	0.41649711521734545
0.6509660995149582	167.03371841265286	0.7811851820049357	237.14466597272155	0.766570967068163	15.966886897565926	0.4123689524481814
0.6452891408520622	164.45087682418773	0.7691057192740012	237.46031225326988	0.7675912947805275	15.536048230101636	0.41080360417715345
0.6468375265687629	167.91245438238107	0.7852948643192007	237.85541923489242	0.7688684794886693	16.00496064035798	0.4088412612487816
0.6567107527990023	170.3801881663028	0.7968359895689551	238.34181663267088	0.7704407607882089	16.45730057405145	0.4064210341160859
