corr	mae	rae	rmse	rrse	mape	r2
0.7910711324906597	118.96997894389699	0.6059162561201864	154.1713143277339	0.6401188149687355	14.192754386124365	0.5902479027230217
0.7880990396437583	117.62336152986651	0.5990579092567279	154.62871429592857	0.642017938206312	13.680771656140648	0.5878129670213161
0.7933498076350508	113.97515202761399	0.5804775122290933	151.19121259599908	0.6277454418978593	13.266897053921445	0.6059356601764614
0.7742399311525522	119.78588068429337	0.6100716584518624	157.1586825469322	0.6525223584728366	13.968429427572508	0.574214571693047
0.7919509773131881	118.83633813116637	0.6052356210420481	162.17356426424445	0.6733441316807259	12.98966794465694	0.5466076803311293
0.7939937602582986	118.78131577814686	0.604955391202214	155.66596596025823	0.6463246038729458	13.885203320189898	0.5822645064284797
0.7871254073670578	120.04527630734071	0.6113927650551083	155.4444112399603	0.6454047093671081	14.232731703590032	0.5834527611267587
0.7940410227166445	116.6557422018899	0.5941298065054145	153.30003207132762	0.636501253764785	13.664528288129171	0.5948661539558568
0.7970700214778382	130.16048122187274	0.6629096867702244	180.8350958048533	0.7508267522795393	13.358076438034496	0.4362591880613593
0.7670023313028769	127.46485241783402	0.6491808004803218	161.9580916767118	0.6724494901711098	15.105024789027658	0.5478116831686145
0.7761456257576614	123.72167694917573	0.6301167400668968	160.3422378691394	0.6657404702151198	14.347647580991154	0.5567896263177511
0.7949220896989021	118.39000217228936	0.6029624239247979	154.05117082557365	0.6396199795234754	13.88590870233038	0.590886281794389
0.7946207437285973	118.00236652871854	0.6009881885758791	154.21191241362666	0.6402873780944052	13.765118934458215	0.5900320734529922
0.7931580230139171	116.25201243191295	0.5920736034794052	155.96525467440165	0.6475672496781424	13.16409753145562	0.5806566571442864
0.7894167922945481	120.69551921139652	0.6147044639348737	156.86960138028672	0.6513220943729306	14.05037178441412	0.5757795293816592
0.799199329178446	116.14484318076924	0.5915277885435648	157.16306084975346	0.6525405371724587	12.919327152025692	0.574190847346679
0.7949016933829186	118.83668096879863	0.6052373671203145	153.69668884000527	0.6381481714279211	14.105038965098707	0.5927669113032006
0.7968636171120281	115.81978342321399	0.589872253314748	158.2037368743319	0.6568614207721368	12.737179102303598	0.5685330739012099
0.7974749740458109	115.01697589599758	0.5857835400478031	157.2139708889295	0.6527519154959133	12.698463816833726	0.573914936816416
0.7709838496438126	120.82807535748445	0.6153795747861683	160.56243808392165	0.6666547408182921	13.716230251869401	0.5555714565444957
0.7923697442055533	121.11564535879424	0.6168441740078616	156.63467235110323	0.6503466697784239	14.170058651699376	0.5770492091081136
0.79657178978871	113.83678078543834	0.5797727849881705	153.15397608699863	0.635894829774593	12.866835404414473	0.5956377654659414
0.8029140989471067	122.98708266123742	0.6263754380622562	155.3195257845667	0.6448861853468522	14.875037168591632	0.5841218079487855
0.7589147022374935	127.02481626318728	0.646939688380043	166.7246513644267	0.6922402310886564	14.328448812959174	0.5208034624623236
0.7667043483812118	126.43825171474663	0.6439523045180051	162.72415771312902	0.6756301939586948	14.643532266880369	0.5435238410113363
0.7814892274984521	120.79902823016968	0.6152316372410007	157.3691341548125	0.6533961528906376	14.062436368010859	0.5730734673877147
0.7747524732834223	134.45035956398684	0.6847581148134924	184.77419088027972	0.7671818627144871	13.843527411307038	0.41143198952192983
0.8013886267298007	115.86490737559745	0.5901020704209814	152.2411887236709	0.6321049394964982	13.512045905475839	0.6004433454641284
0.7881685170623202	120.6945091606359	0.6146993197280679	158.43733190759872	0.6578313066197691	13.885627716498103	0.5672579720309274
0.7785748835067923	122.35191352881539	0.6231405101742572	160.96405454067187	0.6683222510907958	14.060482250900078	0.5533453686969313
