corr	mae	rae	rmse	rrse	mape	r2
0.8439269458762564	95.94089103071647	0.48862869455142155	133.21279472914	0.5530991071362419	10.902343055098482	0.694081377685092
0.8411518365750051	94.65009538710564	0.4820546489750855	132.6884073942328	0.5509218525615558	10.666756341285247	0.6964851123701433
0.8392919090444266	96.86561806732688	0.4933383460864556	133.32531473738268	0.5535662898585962	11.103493984479549	0.6935643627321886
0.842213234888767	97.62382862864636	0.49719992619888154	133.34743276128287	0.553658123824663	11.371717300733165	0.6934626819229541
0.8406212142260119	95.34373519458373	0.4855873690694653	132.97276960083397	0.5521025235541148	10.75810780150013	0.6951828034851781
0.8328347291094468	94.948337435819	0.48357360112736947	133.91408136511956	0.556010847055786	10.900771097055308	0.6908519379563074
0.8367607143192441	93.76976307696833	0.4775711005855243	132.02971432624315	0.5481869610031085	10.831047241054794	0.6994910557861764
0.8446539456870688	93.88926841232703	0.478179743421555	131.60462827045583	0.5464220050287962	10.658023283951001	0.7014229924203101
0.8395348188557376	97.32946539439492	0.4957007289188587	134.06797019499874	0.5566497929962076	11.181269621922246	0.6901410079572792
0.8440243891653745	95.45449821099014	0.48615148711683587	132.50981302719973	0.5501803293081297	11.055790359848686	0.6973016052423979
0.8392650298205104	93.89189971734133	0.4781931447056196	131.37406230456654	0.545464695859443	10.818189717316237	0.7024682655709653
0.8350064639706948	94.81394718662037	0.4828891491557347	133.20584307490097	0.5530702438895804	11.053859674334406	0.6941133053239201
0.8411677824693204	94.17148656976819	0.479617085605557	131.97821926700945	0.5479731536782041	10.607217798446882	0.6997254228479634
0.844478441403467	95.06623904528783	0.48417407615841557	133.76623161374985	0.5553969753504504	10.623082880276948	0.6915341997715712
0.8374525430343744	93.59764338443107	0.4766944918760623	131.87968529339253	0.5475640409278791	10.943322271091544	0.700173621082732
0.8316968065754631	98.34761811615492	0.5008861991593664	135.16204203951654	0.5611923758732962	11.245039942226672	0.685063117261685
0.8408637998754106	94.9859537481662	0.48376518168700966	132.01395591728448	0.5481215321383913	11.146312544608222	0.6995627860062625
0.8312228849522667	97.39230549804451	0.4960207747041531	134.91102136161845	0.560150138803648	11.123155050996791	0.6862318219982539
0.8435699654817785	94.945661889347	0.4835599745207601	133.07537827568757	0.5525285544512321	10.77776083726565	0.6947121965160319
0.8358900885438798	96.86760217927429	0.4933484512045162	133.67888217203767	0.555034300741618	10.96559134000898	0.6919369250002632
0.839247798719883	94.58674516058944	0.48173200512479813	132.29428475206672	0.549285456583771	10.67789734562295	0.6982854871855582
0.8444503627412654	94.31570087549275	0.4803515716748939	132.1137937146676	0.5485360583609162	10.629854384441305	0.6991081926778695
0.8413020171556549	94.96333534303592	0.48364998574028767	133.15978697531116	0.5528790191081089	10.704009261355543	0.6943247902300553
0.8271150130827789	96.28174379191557	0.4903646638336501	135.41585105682233	0.5622461901194458	11.26169431114441	0.683879221696168
0.841745486982239	94.97581844613418	0.48371356241031155	133.17224275505725	0.5529307354666633	10.600025872625347	0.6942676017762948
0.8367052927694523	93.86288584196177	0.47804537651315976	132.3952584536649	0.5497046990770447	10.957925214127194	0.6978247438126157
0.8382547221174413	95.21653743293645	0.48493954856711374	132.65249417704302	0.5507727409960906	10.921960596006608	0.6966493877756532
0.8342426075288754	95.52850363973344	0.48652839810492526	134.05513660057863	0.5565965079523083	10.82079740638466	0.690200327335296
0.8398212178211437	94.04884741429743	0.47899248216697327	132.370519311479	0.5496019822360524	10.796464091064236	0.6979376611222019
0.8412313884666582	94.24689287171822	0.480001131266244	131.30991761335693	0.5451983673021321	10.915094721045133	0.7027587402910895
